Semester,Section Number,Course Prefix,Course Number,Course Title,Course,Letter Grade,Count of letter grade,Department/Program
Fall 2021,52730,C S, 429,COMP ORGANIZATN AND ARCH,"C S-429: COMP ORGANIZATN AND ARCH, Section no. 52730",A-,6,Computer Science
Fall 2021,52730,C S, 429,COMP ORGANIZATN AND ARCH,"C S-429: COMP ORGANIZATN AND ARCH, Section no. 52730",A,12,Computer Science
Fall 2021,52735,C S, 429,COMP ORGANIZATN AND ARCH,"C S-429: COMP ORGANIZATN AND ARCH, Section no. 52735",Other,3,Computer Science
Fall 2021,52735,C S, 429,COMP ORGANIZATN AND ARCH,"C S-429: COMP ORGANIZATN AND ARCH, Section no. 52735",D,1,Computer Science
Fall 2021,52735,C S, 429,COMP ORGANIZATN AND ARCH,"C S-429: COMP ORGANIZATN AND ARCH, Section no. 52735",C,1,Computer Science
Fall 2021,52735,C S, 429,COMP ORGANIZATN AND ARCH,"C S-429: COMP ORGANIZATN AND ARCH, Section no. 52735",C+,2,Computer Science
Fall 2021,52735,C S, 429,COMP ORGANIZATN AND ARCH,"C S-429: COMP ORGANIZATN AND ARCH, Section no. 52735",B-,2,Computer Science
Fall 2021,52735,C S, 429,COMP ORGANIZATN AND ARCH,"C S-429: COMP ORGANIZATN AND ARCH, Section no. 52735",B,8,Computer Science
Fall 2021,52735,C S, 429,COMP ORGANIZATN AND ARCH,"C S-429: COMP ORGANIZATN AND ARCH, Section no. 52735",B+,5,Computer Science
Fall 2021,52735,C S, 429,COMP ORGANIZATN AND ARCH,"C S-429: COMP ORGANIZATN AND ARCH, Section no. 52735",A-,3,Computer Science
Fall 2021,52735,C S, 429,COMP ORGANIZATN AND ARCH,"C S-429: COMP ORGANIZATN AND ARCH, Section no. 52735",A,11,Computer Science
Fall 2021,52740,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52740",Other,3,Computer Science
Fall 2021,52740,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52740",C-,2,Computer Science
Fall 2021,52740,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52740",C,3,Computer Science
Fall 2021,52740,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52740",C+,2,Computer Science
Fall 2021,52740,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52740",B-,1,Computer Science
Fall 2021,52740,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52740",B,10,Computer Science
Fall 2021,52740,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52740",B+,7,Computer Science
Fall 2021,52740,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52740",A-,13,Computer Science
Fall 2021,52740,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52740",A,18,Computer Science
Fall 2021,52745,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52745",Other,8,Computer Science
Fall 2021,52745,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52745",F,1,Computer Science
Fall 2021,52745,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52745",C,1,Computer Science
Fall 2021,52745,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52745",C+,2,Computer Science
Fall 2021,52745,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52745",B-,4,Computer Science
Fall 2021,52745,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52745",B,3,Computer Science
Fall 2021,52745,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52745",B+,10,Computer Science
Fall 2021,52745,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52745",A-,14,Computer Science
Fall 2021,52745,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52745",A,19,Computer Science
Fall 2021,52748,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52748",Other,3,Computer Science
Fall 2021,52748,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52748",B,1,Computer Science
Fall 2021,52748,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52748",B+,2,Computer Science
Fall 2021,52748,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52748",A-,2,Computer Science
Fall 2021,52748,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52748",A,40,Computer Science
Fall 2021,52749,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52749",Other,9,Computer Science
Fall 2021,52749,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52749",F,1,Computer Science
Fall 2021,52749,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52749",C,2,Computer Science
Fall 2021,52749,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52749",C+,1,Computer Science
Fall 2021,52749,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52749",B-,1,Computer Science
Fall 2021,52749,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52749",B,1,Computer Science
Fall 2021,52749,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52749",B+,8,Computer Science
Fall 2021,52749,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52749",A-,8,Computer Science
Fall 2021,52749,C S, 329E,ELEMENTS OF DATA ANALYTICS,"C S-329E: ELEMENTS OF DATA ANALYTICS, Section no. 52749",A,25,Computer Science
Fall 2021,52750,C S, 329E,ELEMENTS OF DATA VISUALIZATION,"C S-329E: ELEMENTS OF DATA VISUALIZATION, Section no. 52750",Other,3,Computer Science
Fall 2021,52750,C S, 329E,ELEMENTS OF DATA VISUALIZATION,"C S-329E: ELEMENTS OF DATA VISUALIZATION, Section no. 52750",F,1,Computer Science
Fall 2021,52750,C S, 329E,ELEMENTS OF DATA VISUALIZATION,"C S-329E: ELEMENTS OF DATA VISUALIZATION, Section no. 52750",C+,3,Computer Science
Fall 2021,52750,C S, 329E,ELEMENTS OF DATA VISUALIZATION,"C S-329E: ELEMENTS OF DATA VISUALIZATION, Section no. 52750",B,4,Computer Science
Fall 2021,52750,C S, 329E,ELEMENTS OF DATA VISUALIZATION,"C S-329E: ELEMENTS OF DATA VISUALIZATION, Section no. 52750",B+,2,Computer Science
Fall 2021,52750,C S, 329E,ELEMENTS OF DATA VISUALIZATION,"C S-329E: ELEMENTS OF DATA VISUALIZATION, Section no. 52750",A-,8,Computer Science
Fall 2021,52750,C S, 329E,ELEMENTS OF DATA VISUALIZATION,"C S-329E: ELEMENTS OF DATA VISUALIZATION, Section no. 52750",A,38,Computer Science
Fall 2021,52755,C S, 329E,ELEMENTS OF GAME DEVELOPMENT,"C S-329E: ELEMENTS OF GAME DEVELOPMENT, Section no. 52755",Other,3,Computer Science
Fall 2021,52755,C S, 329E,ELEMENTS OF GAME DEVELOPMENT,"C S-329E: ELEMENTS OF GAME DEVELOPMENT, Section no. 52755",F,2,Computer Science
Fall 2021,52755,C S, 329E,ELEMENTS OF GAME DEVELOPMENT,"C S-329E: ELEMENTS OF GAME DEVELOPMENT, Section no. 52755",C+,1,Computer Science
Fall 2021,52755,C S, 329E,ELEMENTS OF GAME DEVELOPMENT,"C S-329E: ELEMENTS OF GAME DEVELOPMENT, Section no. 52755",B,2,Computer Science
Fall 2021,52755,C S, 329E,ELEMENTS OF GAME DEVELOPMENT,"C S-329E: ELEMENTS OF GAME DEVELOPMENT, Section no. 52755",A-,7,Computer Science
Fall 2021,52755,C S, 329E,ELEMENTS OF GAME DEVELOPMENT,"C S-329E: ELEMENTS OF GAME DEVELOPMENT, Section no. 52755",A,20,Computer Science
Fall 2021,52760,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52760",Other,6,Computer Science
Fall 2021,52760,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52760",D+,1,Computer Science
Fall 2021,52760,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52760",C+,4,Computer Science
Fall 2021,52760,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52760",B-,3,Computer Science
Fall 2021,52760,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52760",B,2,Computer Science
Fall 2021,52760,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52760",B+,3,Computer Science
Fall 2021,52760,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52760",A-,11,Computer Science
Fall 2021,52760,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52760",A,30,Computer Science
Fall 2021,52765,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52765",Other,8,Computer Science
Fall 2021,52765,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52765",F,1,Computer Science
Fall 2021,52765,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52765",C,1,Computer Science
Fall 2021,52765,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52765",C+,1,Computer Science
Fall 2021,52765,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52765",B-,1,Computer Science
Fall 2021,52765,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52765",B,2,Computer Science
Fall 2021,52765,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52765",B+,4,Computer Science
Fall 2021,52765,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52765",A-,9,Computer Science
Fall 2021,52765,C S, 329E,ELEMENTS OF MOBILE COMPUTING,"C S-329E: ELEMENTS OF MOBILE COMPUTING, Section no. 52765",A,33,Computer Science
Fall 2021,52775,C S, 330E,ELMNTS SOFTWARE ENGINEER I,"C S-330E: ELMNTS SOFTWARE ENGINEER I, Section no. 52775",Other,7,Computer Science
Fall 2021,52775,C S, 330E,ELMNTS SOFTWARE ENGINEER I,"C S-330E: ELMNTS SOFTWARE ENGINEER I, Section no. 52775",C-,2,Computer Science
Fall 2021,52775,C S, 330E,ELMNTS SOFTWARE ENGINEER I,"C S-330E: ELMNTS SOFTWARE ENGINEER I, Section no. 52775",C,1,Computer Science
Fall 2021,52775,C S, 330E,ELMNTS SOFTWARE ENGINEER I,"C S-330E: ELMNTS SOFTWARE ENGINEER I, Section no. 52775",C+,3,Computer Science
Fall 2021,52775,C S, 330E,ELMNTS SOFTWARE ENGINEER I,"C S-330E: ELMNTS SOFTWARE ENGINEER I, Section no. 52775",B-,5,Computer Science
Fall 2021,52775,C S, 330E,ELMNTS SOFTWARE ENGINEER I,"C S-330E: ELMNTS SOFTWARE ENGINEER I, Section no. 52775",B,3,Computer Science
Fall 2021,52775,C S, 330E,ELMNTS SOFTWARE ENGINEER I,"C S-330E: ELMNTS SOFTWARE ENGINEER I, Section no. 52775",B+,11,Computer Science
Fall 2021,52775,C S, 330E,ELMNTS SOFTWARE ENGINEER I,"C S-330E: ELMNTS SOFTWARE ENGINEER I, Section no. 52775",A-,12,Computer Science
Fall 2021,52775,C S, 330E,ELMNTS SOFTWARE ENGINEER I,"C S-330E: ELMNTS SOFTWARE ENGINEER I, Section no. 52775",A,26,Computer Science
Fall 2021,52780,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52780",Other,2,Computer Science
Fall 2021,52780,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52780",F,1,Computer Science
Fall 2021,52780,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52780",D,2,Computer Science
Fall 2021,52780,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52780",C+,1,Computer Science
Fall 2021,52780,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52780",B,3,Computer Science
Fall 2021,52780,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52780",B+,3,Computer Science
Fall 2021,52780,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52780",A-,6,Computer Science
Fall 2021,52780,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52780",A,7,Computer Science
Fall 2021,52785,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52785",Other,2,Computer Science
Fall 2021,52785,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52785",F,2,Computer Science
Fall 2021,52785,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52785",C,1,Computer Science
Fall 2021,52785,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52785",C+,1,Computer Science
Fall 2021,52785,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52785",B,2,Computer Science
Fall 2021,52785,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52785",B+,6,Computer Science
Fall 2021,52785,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52785",A-,9,Computer Science
Fall 2021,52785,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52785",A,7,Computer Science
Fall 2021,52790,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52790",Other,2,Computer Science
Fall 2021,52790,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52790",C-,1,Computer Science
Fall 2021,52790,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52790",C,2,Computer Science
Fall 2021,52790,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52790",C+,2,Computer Science
Fall 2021,52790,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52790",B-,7,Computer Science
Fall 2021,52790,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52790",B,5,Computer Science
Fall 2021,52790,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52790",B+,6,Computer Science
Fall 2021,52790,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52790",A-,8,Computer Science
Fall 2021,52790,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52790",A,7,Computer Science
Fall 2021,52795,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52795",Other,2,Computer Science
Fall 2021,52795,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52795",C-,1,Computer Science
Fall 2021,52795,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52795",C,3,Computer Science
Fall 2021,52795,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52795",C+,4,Computer Science
Fall 2021,52795,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52795",B-,4,Computer Science
Fall 2021,52795,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52795",B,3,Computer Science
Fall 2021,52795,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52795",B+,12,Computer Science
Fall 2021,52795,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52795",A-,5,Computer Science
Fall 2021,52795,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52795",A,6,Computer Science
Fall 2021,52800,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52800",Other,1,Computer Science
Fall 2021,52800,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52800",C-,2,Computer Science
Fall 2021,52800,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52800",C,1,Computer Science
Fall 2021,52800,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52800",C+,1,Computer Science
Fall 2021,52800,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52800",B-,3,Computer Science
Fall 2021,52800,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52800",B,2,Computer Science
Fall 2021,52800,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52800",B+,3,Computer Science
Fall 2021,52800,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52800",A-,14,Computer Science
Fall 2021,52800,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52800",A,13,Computer Science
Fall 2021,52805,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52805",C-,1,Computer Science
Fall 2021,52805,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52805",C+,2,Computer Science
Fall 2021,52805,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52805",B-,2,Computer Science
Fall 2021,52805,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52805",B,7,Computer Science
Fall 2021,52805,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52805",B+,5,Computer Science
Fall 2021,52805,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52805",A-,11,Computer Science
Fall 2021,52805,C S, 331,ALGORITHMS AND COMPLEXITY,"C S-331: ALGORITHMS AND COMPLEXITY, Section no. 52805",A,12,Computer Science
Fall 2021,52810,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52810",B-,3,Computer Science
Fall 2021,52810,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52810",B,4,Computer Science
Fall 2021,52810,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52810",B+,4,Computer Science
Fall 2021,52810,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52810",A-,3,Computer Science
Fall 2021,52810,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52810",A,12,Computer Science
Fall 2021,52815,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52815",C,1,Computer Science
Fall 2021,52815,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52815",B-,2,Computer Science
Fall 2021,52815,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52815",B,10,Computer Science
Fall 2021,52815,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52815",B+,2,Computer Science
Fall 2021,52815,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52815",A-,1,Computer Science
Fall 2021,52815,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52815",A,9,Computer Science
Fall 2021,52820,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52820",C,1,Computer Science
Fall 2021,52820,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52820",B-,2,Computer Science
Fall 2021,52820,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52820",B,11,Computer Science
Fall 2021,52820,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52820",B+,1,Computer Science
Fall 2021,52820,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52820",A,7,Computer Science
Fall 2021,52825,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52825",Other,2,Computer Science
Fall 2021,52825,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52825",C-,1,Computer Science
Fall 2021,52825,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52825",C,2,Computer Science
Fall 2021,52825,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52825",B,9,Computer Science
Fall 2021,52825,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52825",B+,1,Computer Science
Fall 2021,52825,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52825",A-,2,Computer Science
Fall 2021,52825,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52825",A,4,Computer Science
Fall 2021,52830,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52830",C,2,Computer Science
Fall 2021,52830,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52830",B-,1,Computer Science
Fall 2021,52830,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52830",B,13,Computer Science
Fall 2021,52830,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52830",A-,4,Computer Science
Fall 2021,52830,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52830",A,7,Computer Science
Fall 2021,52835,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52835",C,2,Computer Science
Fall 2021,52835,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52835",B-,1,Computer Science
Fall 2021,52835,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52835",B,9,Computer Science
Fall 2021,52835,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52835",B+,1,Computer Science
Fall 2021,52835,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52835",A-,6,Computer Science
Fall 2021,52835,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52835",A,7,Computer Science
Fall 2021,52840,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52840",Other,17,Computer Science
Fall 2021,52840,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52840",F,2,Computer Science
Fall 2021,52840,C S, 439,PRINCIPLES OF COMPUTER SYS-C S,"C S-439: PRINCIPLES OF COMPUTER SYS-C S, Section no. 52840",C-,9,Computer Science
