Semester,Section Number,Course Prefix,Course Number,Course Title,Course,Letter Grade,Count of letter grade,Department/Program
Fall 2024,57150,DSC, 395T,DATA STRUCTURES/ALGORITHM-WB,"DSC-395T: DATA STRUCTURES/ALGORITHM-WB, Section no. 57150",Other,39,Data Science
Fall 2024,57150,DSC, 395T,DATA STRUCTURES/ALGORITHM-WB,"DSC-395T: DATA STRUCTURES/ALGORITHM-WB, Section no. 57150",C,3,Data Science
Fall 2024,57150,DSC, 395T,DATA STRUCTURES/ALGORITHM-WB,"DSC-395T: DATA STRUCTURES/ALGORITHM-WB, Section no. 57150",C+,16,Data Science
Fall 2024,57150,DSC, 395T,DATA STRUCTURES/ALGORITHM-WB,"DSC-395T: DATA STRUCTURES/ALGORITHM-WB, Section no. 57150",B-,11,Data Science
Fall 2024,57150,DSC, 395T,DATA STRUCTURES/ALGORITHM-WB,"DSC-395T: DATA STRUCTURES/ALGORITHM-WB, Section no. 57150",B,44,Data Science
Fall 2024,57150,DSC, 395T,DATA STRUCTURES/ALGORITHM-WB,"DSC-395T: DATA STRUCTURES/ALGORITHM-WB, Section no. 57150",B+,78,Data Science
Fall 2024,57150,DSC, 395T,DATA STRUCTURES/ALGORITHM-WB,"DSC-395T: DATA STRUCTURES/ALGORITHM-WB, Section no. 57150",A-,27,Data Science
Fall 2024,57150,DSC, 395T,DATA STRUCTURES/ALGORITHM-WB,"DSC-395T: DATA STRUCTURES/ALGORITHM-WB, Section no. 57150",A,86,Data Science
Spring 2025,50465,A I, 388J,OPTIMIZATION-WB,"A I-388J: OPTIMIZATION-WB, Section no. 50465",Other,12,
Spring 2025,50465,A I, 388J,OPTIMIZATION-WB,"A I-388J: OPTIMIZATION-WB, Section no. 50465",F,4,
Spring 2025,50465,A I, 388J,OPTIMIZATION-WB,"A I-388J: OPTIMIZATION-WB, Section no. 50465",C+,2,
Spring 2025,50465,A I, 388J,OPTIMIZATION-WB,"A I-388J: OPTIMIZATION-WB, Section no. 50465",B-,2,
Spring 2025,50465,A I, 388J,OPTIMIZATION-WB,"A I-388J: OPTIMIZATION-WB, Section no. 50465",B,22,
Spring 2025,50465,A I, 388J,OPTIMIZATION-WB,"A I-388J: OPTIMIZATION-WB, Section no. 50465",B+,33,
Spring 2025,50465,A I, 388J,OPTIMIZATION-WB,"A I-388J: OPTIMIZATION-WB, Section no. 50465",A-,24,
Spring 2025,50465,A I, 388J,OPTIMIZATION-WB,"A I-388J: OPTIMIZATION-WB, Section no. 50465",A,26,
Spring 2025,50469,A I, 388K,ONLINE LEARN/OPTIMIZATION-WB,"A I-388K: ONLINE LEARN/OPTIMIZATION-WB, Section no. 50469",Other,4,
Spring 2025,50469,A I, 388K,ONLINE LEARN/OPTIMIZATION-WB,"A I-388K: ONLINE LEARN/OPTIMIZATION-WB, Section no. 50469",F,1,
Spring 2025,50469,A I, 388K,ONLINE LEARN/OPTIMIZATION-WB,"A I-388K: ONLINE LEARN/OPTIMIZATION-WB, Section no. 50469",B,1,
Spring 2025,50469,A I, 388K,ONLINE LEARN/OPTIMIZATION-WB,"A I-388K: ONLINE LEARN/OPTIMIZATION-WB, Section no. 50469",B+,18,
Spring 2025,50469,A I, 388K,ONLINE LEARN/OPTIMIZATION-WB,"A I-388K: ONLINE LEARN/OPTIMIZATION-WB, Section no. 50469",A-,22,
Spring 2025,50469,A I, 388K,ONLINE LEARN/OPTIMIZATION-WB,"A I-388K: ONLINE LEARN/OPTIMIZATION-WB, Section no. 50469",A,109,
Spring 2025,50470,A I, 389L,AUTOMATED LOGICAL REASONING-WB,"A I-389L: AUTOMATED LOGICAL REASONING-WB, Section no. 50470",Other,11,
Spring 2025,50470,A I, 389L,AUTOMATED LOGICAL REASONING-WB,"A I-389L: AUTOMATED LOGICAL REASONING-WB, Section no. 50470",C,1,
Spring 2025,50470,A I, 389L,AUTOMATED LOGICAL REASONING-WB,"A I-389L: AUTOMATED LOGICAL REASONING-WB, Section no. 50470",B-,4,
Spring 2025,50470,A I, 389L,AUTOMATED LOGICAL REASONING-WB,"A I-389L: AUTOMATED LOGICAL REASONING-WB, Section no. 50470",B,4,
Spring 2025,50470,A I, 389L,AUTOMATED LOGICAL REASONING-WB,"A I-389L: AUTOMATED LOGICAL REASONING-WB, Section no. 50470",B+,56,
Spring 2025,50470,A I, 389L,AUTOMATED LOGICAL REASONING-WB,"A I-389L: AUTOMATED LOGICAL REASONING-WB, Section no. 50470",A-,17,
Spring 2025,50470,A I, 389L,AUTOMATED LOGICAL REASONING-WB,"A I-389L: AUTOMATED LOGICAL REASONING-WB, Section no. 50470",A,25,
Spring 2025,50475,A I, 391L,MACHINE LEARNING-WB,"A I-391L: MACHINE LEARNING-WB, Section no. 50475",Other,21,
Spring 2025,50475,A I, 391L,MACHINE LEARNING-WB,"A I-391L: MACHINE LEARNING-WB, Section no. 50475",F,4,
Spring 2025,50475,A I, 391L,MACHINE LEARNING-WB,"A I-391L: MACHINE LEARNING-WB, Section no. 50475",D-,1,
Spring 2025,50475,A I, 391L,MACHINE LEARNING-WB,"A I-391L: MACHINE LEARNING-WB, Section no. 50475",D,1,
Spring 2025,50475,A I, 391L,MACHINE LEARNING-WB,"A I-391L: MACHINE LEARNING-WB, Section no. 50475",D+,2,
Spring 2025,50475,A I, 391L,MACHINE LEARNING-WB,"A I-391L: MACHINE LEARNING-WB, Section no. 50475",C-,1,
Spring 2025,50475,A I, 391L,MACHINE LEARNING-WB,"A I-391L: MACHINE LEARNING-WB, Section no. 50475",C,2,
Spring 2025,50475,A I, 391L,MACHINE LEARNING-WB,"A I-391L: MACHINE LEARNING-WB, Section no. 50475",C+,11,
Spring 2025,50475,A I, 391L,MACHINE LEARNING-WB,"A I-391L: MACHINE LEARNING-WB, Section no. 50475",B-,16,
Spring 2025,50475,A I, 391L,MACHINE LEARNING-WB,"A I-391L: MACHINE LEARNING-WB, Section no. 50475",B,32,
Spring 2025,50475,A I, 391L,MACHINE LEARNING-WB,"A I-391L: MACHINE LEARNING-WB, Section no. 50475",B+,46,
Spring 2025,50475,A I, 391L,MACHINE LEARNING-WB,"A I-391L: MACHINE LEARNING-WB, Section no. 50475",A-,39,
Spring 2025,50475,A I, 391L,MACHINE LEARNING-WB,"A I-391L: MACHINE LEARNING-WB, Section no. 50475",A,44,
Spring 2025,50480,A I, 394D,DEEP LEARNING-WB,"A I-394D: DEEP LEARNING-WB, Section no. 50480",Other,26,
Spring 2025,50480,A I, 394D,DEEP LEARNING-WB,"A I-394D: DEEP LEARNING-WB, Section no. 50480",F,7,
Spring 2025,50480,A I, 394D,DEEP LEARNING-WB,"A I-394D: DEEP LEARNING-WB, Section no. 50480",D+,1,
Spring 2025,50480,A I, 394D,DEEP LEARNING-WB,"A I-394D: DEEP LEARNING-WB, Section no. 50480",C,2,
Spring 2025,50480,A I, 394D,DEEP LEARNING-WB,"A I-394D: DEEP LEARNING-WB, Section no. 50480",C+,2,
Spring 2025,50480,A I, 394D,DEEP LEARNING-WB,"A I-394D: DEEP LEARNING-WB, Section no. 50480",B,30,
Spring 2025,50480,A I, 394D,DEEP LEARNING-WB,"A I-394D: DEEP LEARNING-WB, Section no. 50480",B+,9,
Spring 2025,50480,A I, 394D,DEEP LEARNING-WB,"A I-394D: DEEP LEARNING-WB, Section no. 50480",A-,42,
Spring 2025,50480,A I, 394D,DEEP LEARNING-WB,"A I-394D: DEEP LEARNING-WB, Section no. 50480",A,449,
Spring 2025,50485,A I, 395T,A I IN HEALTHCARE-WB,"A I-395T: A I IN HEALTHCARE-WB, Section no. 50485",Other,22,
Spring 2025,50485,A I, 395T,A I IN HEALTHCARE-WB,"A I-395T: A I IN HEALTHCARE-WB, Section no. 50485",C,1,
Spring 2025,50485,A I, 395T,A I IN HEALTHCARE-WB,"A I-395T: A I IN HEALTHCARE-WB, Section no. 50485",B-,3,
Spring 2025,50485,A I, 395T,A I IN HEALTHCARE-WB,"A I-395T: A I IN HEALTHCARE-WB, Section no. 50485",B,4,
Spring 2025,50485,A I, 395T,A I IN HEALTHCARE-WB,"A I-395T: A I IN HEALTHCARE-WB, Section no. 50485",B+,8,
Spring 2025,50485,A I, 395T,A I IN HEALTHCARE-WB,"A I-395T: A I IN HEALTHCARE-WB, Section no. 50485",A-,20,
Spring 2025,50485,A I, 395T,A I IN HEALTHCARE-WB,"A I-395T: A I IN HEALTHCARE-WB, Section no. 50485",A,350,
Spring 2025,50489,A I, 395T,ADVANCES IN DEEP LEARNING-WB,"A I-395T: ADVANCES IN DEEP LEARNING-WB, Section no. 50489",Other,11,
Spring 2025,50489,A I, 395T,ADVANCES IN DEEP LEARNING-WB,"A I-395T: ADVANCES IN DEEP LEARNING-WB, Section no. 50489",F,8,
Spring 2025,50489,A I, 395T,ADVANCES IN DEEP LEARNING-WB,"A I-395T: ADVANCES IN DEEP LEARNING-WB, Section no. 50489",D-,1,
Spring 2025,50489,A I, 395T,ADVANCES IN DEEP LEARNING-WB,"A I-395T: ADVANCES IN DEEP LEARNING-WB, Section no. 50489",D+,1,
Spring 2025,50489,A I, 395T,ADVANCES IN DEEP LEARNING-WB,"A I-395T: ADVANCES IN DEEP LEARNING-WB, Section no. 50489",C-,2,
Spring 2025,50489,A I, 395T,ADVANCES IN DEEP LEARNING-WB,"A I-395T: ADVANCES IN DEEP LEARNING-WB, Section no. 50489",C,6,
Spring 2025,50489,A I, 395T,ADVANCES IN DEEP LEARNING-WB,"A I-395T: ADVANCES IN DEEP LEARNING-WB, Section no. 50489",C+,5,
Spring 2025,50489,A I, 395T,ADVANCES IN DEEP LEARNING-WB,"A I-395T: ADVANCES IN DEEP LEARNING-WB, Section no. 50489",B,23,
Spring 2025,50489,A I, 395T,ADVANCES IN DEEP LEARNING-WB,"A I-395T: ADVANCES IN DEEP LEARNING-WB, Section no. 50489",B+,14,
Spring 2025,50489,A I, 395T,ADVANCES IN DEEP LEARNING-WB,"A I-395T: ADVANCES IN DEEP LEARNING-WB, Section no. 50489",A-,25,
Spring 2025,50489,A I, 395T,ADVANCES IN DEEP LEARNING-WB,"A I-395T: ADVANCES IN DEEP LEARNING-WB, Section no. 50489",A,267,
Spring 2025,50490,A I, 395T,ETHICS IN A I-WB,"A I-395T: ETHICS IN A I-WB, Section no. 50490",Other,11,
Spring 2025,50490,A I, 395T,ETHICS IN A I-WB,"A I-395T: ETHICS IN A I-WB, Section no. 50490",F,5,
Spring 2025,50490,A I, 395T,ETHICS IN A I-WB,"A I-395T: ETHICS IN A I-WB, Section no. 50490",D,1,
Spring 2025,50490,A I, 395T,ETHICS IN A I-WB,"A I-395T: ETHICS IN A I-WB, Section no. 50490",C-,1,
Spring 2025,50490,A I, 395T,ETHICS IN A I-WB,"A I-395T: ETHICS IN A I-WB, Section no. 50490",C,3,
Spring 2025,50490,A I, 395T,ETHICS IN A I-WB,"A I-395T: ETHICS IN A I-WB, Section no. 50490",B-,5,
Spring 2025,50490,A I, 395T,ETHICS IN A I-WB,"A I-395T: ETHICS IN A I-WB, Section no. 50490",B,6,
Spring 2025,50490,A I, 395T,ETHICS IN A I-WB,"A I-395T: ETHICS IN A I-WB, Section no. 50490",B+,15,
Spring 2025,50490,A I, 395T,ETHICS IN A I-WB,"A I-395T: ETHICS IN A I-WB, Section no. 50490",A-,31,
Spring 2025,50490,A I, 395T,ETHICS IN A I-WB,"A I-395T: ETHICS IN A I-WB, Section no. 50490",A,298,
Spring 2025,50550,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50550",Other,36,Computer Science
Spring 2025,50550,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50550",F,1,Computer Science
Spring 2025,50550,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50550",D,1,Computer Science
Spring 2025,50550,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50550",D+,1,Computer Science
Spring 2025,50550,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50550",C-,2,Computer Science
Spring 2025,50550,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50550",C,5,Computer Science
Spring 2025,50550,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50550",C+,5,Computer Science
Spring 2025,50550,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50550",B-,13,Computer Science
Spring 2025,50550,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50550",B,11,Computer Science
Spring 2025,50550,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50550",B+,17,Computer Science
Spring 2025,50550,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50550",A-,21,Computer Science
Spring 2025,50550,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50550",A,79,Computer Science
Spring 2025,50555,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50555",Other,25,Computer Science
Spring 2025,50555,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50555",F,1,Computer Science
Spring 2025,50555,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50555",D-,1,Computer Science
Spring 2025,50555,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50555",C-,5,Computer Science
Spring 2025,50555,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50555",C,3,Computer Science
Spring 2025,50555,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50555",C+,7,Computer Science
Spring 2025,50555,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50555",B-,8,Computer Science
Spring 2025,50555,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50555",B,10,Computer Science
Spring 2025,50555,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50555",B+,9,Computer Science
Spring 2025,50555,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50555",A-,11,Computer Science
Spring 2025,50555,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50555",A,73,Computer Science
Spring 2025,50560,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50560",Other,45,Computer Science
Spring 2025,50560,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50560",F,8,Computer Science
Spring 2025,50560,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50560",D,4,Computer Science
Spring 2025,50560,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50560",C-,3,Computer Science
Spring 2025,50560,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50560",C,6,Computer Science
Spring 2025,50560,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50560",C+,6,Computer Science
Spring 2025,50560,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50560",B-,7,Computer Science
Spring 2025,50560,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50560",B,7,Computer Science
Spring 2025,50560,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50560",B+,12,Computer Science
Spring 2025,50560,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50560",A-,14,Computer Science
Spring 2025,50560,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50560",A,68,Computer Science
Spring 2025,50565,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50565",Other,29,Computer Science
Spring 2025,50565,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50565",F,1,Computer Science
Spring 2025,50565,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50565",C-,11,Computer Science
Spring 2025,50565,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50565",C,5,Computer Science
Spring 2025,50565,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50565",C+,10,Computer Science
Spring 2025,50565,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50565",B-,11,Computer Science
Spring 2025,50565,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50565",B,15,Computer Science
Spring 2025,50565,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50565",B+,12,Computer Science
Spring 2025,50565,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50565",A-,19,Computer Science
Spring 2025,50565,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50565",A,83,Computer Science
Spring 2025,50570,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50570",Other,45,Computer Science
Spring 2025,50570,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50570",F,3,Computer Science
Spring 2025,50570,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50570",D,3,Computer Science
Spring 2025,50570,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50570",C-,9,Computer Science
Spring 2025,50570,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50570",C,3,Computer Science
Spring 2025,50570,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50570",C+,6,Computer Science
Spring 2025,50570,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50570",B-,9,Computer Science
Spring 2025,50570,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50570",B,11,Computer Science
Spring 2025,50570,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50570",B+,22,Computer Science
Spring 2025,50570,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50570",A-,15,Computer Science
Spring 2025,50570,C S, 303E,ELEMS OF COMPUTERS/PROGRAMMING,"C S-303E: ELEMS OF COMPUTERS/PROGRAMMING, Section no. 50570",A,65,Computer Science
Spring 2025,50575,C S, 103F,ETHICAL FNDTN COMP SCIENCE,"C S-103F: ETHICAL FNDTN COMP SCIENCE, Section no. 50575",Other,1,Computer Science
Spring 2025,50575,C S, 103F,ETHICAL FNDTN COMP SCIENCE,"C S-103F: ETHICAL FNDTN COMP SCIENCE, Section no. 50575",C,2,Computer Science
Spring 2025,50575,C S, 103F,ETHICAL FNDTN COMP SCIENCE,"C S-103F: ETHICAL FNDTN COMP SCIENCE, Section no. 50575",B-,1,Computer Science
Spring 2025,50575,C S, 103F,ETHICAL FNDTN COMP SCIENCE,"C S-103F: ETHICAL FNDTN COMP SCIENCE, Section no. 50575",B+,3,Computer Science
Spring 2025,50575,C S, 103F,ETHICAL FNDTN COMP SCIENCE,"C S-103F: ETHICAL FNDTN COMP SCIENCE, Section no. 50575",A-,2,Computer Science
Spring 2025,50575,C S, 103F,ETHICAL FNDTN COMP SCIENCE,"C S-103F: ETHICAL FNDTN COMP SCIENCE, Section no. 50575",A,68,Computer Science
Spring 2025,50580,C S, 104C,COMPETITIVE PROGRAMMING,"C S-104C: COMPETITIVE PROGRAMMING, Section no. 50580",Other,6,Computer Science
Spring 2025,50580,C S, 104C,COMPETITIVE PROGRAMMING,"C S-104C: COMPETITIVE PROGRAMMING, Section no. 50580",F,1,Computer Science
Spring 2025,50580,C S, 104C,COMPETITIVE PROGRAMMING,"C S-104C: COMPETITIVE PROGRAMMING, Section no. 50580",A,51,Computer Science
Spring 2025,50585,C S, 309,AUTONOM INTELLGNT ROBTCS I-FRI,"C S-309: AUTONOM INTELLGNT ROBTCS I-FRI, Section no. 50585",B,3,Computer Science
Spring 2025,50585,C S, 309,AUTONOM INTELLGNT ROBTCS I-FRI,"C S-309: AUTONOM INTELLGNT ROBTCS I-FRI, Section no. 50585",B+,1,Computer Science
Spring 2025,50585,C S, 309,AUTONOM INTELLGNT ROBTCS I-FRI,"C S-309: AUTONOM INTELLGNT ROBTCS I-FRI, Section no. 50585",A-,2,Computer Science
Spring 2025,50585,C S, 309,AUTONOM INTELLGNT ROBTCS I-FRI,"C S-309: AUTONOM INTELLGNT ROBTCS I-FRI, Section no. 50585",A,31,Computer Science
Spring 2025,50590,C S, 309,BIG DATA IN BIOLOGY-FRI,"C S-309: BIG DATA IN BIOLOGY-FRI, Section no. 50590",D+,1,Computer Science
Spring 2025,50590,C S, 309,BIG DATA IN BIOLOGY-FRI,"C S-309: BIG DATA IN BIOLOGY-FRI, Section no. 50590",A-,1,Computer Science
Spring 2025,50590,C S, 309,BIG DATA IN BIOLOGY-FRI,"C S-309: BIG DATA IN BIOLOGY-FRI, Section no. 50590",A,14,Computer Science
Spring 2025,50595,C S, 309,GEOMETRY OF SPACE-FRI,"C S-309: GEOMETRY OF SPACE-FRI, Section no. 50595",Other,1,Computer Science
Spring 2025,50595,C S, 309,GEOMETRY OF SPACE-FRI,"C S-309: GEOMETRY OF SPACE-FRI, Section no. 50595",B+,3,Computer Science
Spring 2025,50595,C S, 309,GEOMETRY OF SPACE-FRI,"C S-309: GEOMETRY OF SPACE-FRI, Section no. 50595",A-,3,Computer Science
Spring 2025,50595,C S, 309,GEOMETRY OF SPACE-FRI,"C S-309: GEOMETRY OF SPACE-FRI, Section no. 50595",A,25,Computer Science
Spring 2025,50600,C S, 309,ROBOT LEARNING-FRI,"C S-309: ROBOT LEARNING-FRI, Section no. 50600",B+,2,Computer Science
Spring 2025,50600,C S, 309,ROBOT LEARNING-FRI,"C S-309: ROBOT LEARNING-FRI, Section no. 50600",A-,14,Computer Science
Spring 2025,50600,C S, 309,ROBOT LEARNING-FRI,"C S-309: ROBOT LEARNING-FRI, Section no. 50600",A,16,Computer Science
Spring 2025,50605,C S, 309,1-QUANTUM COMPUTING I-FRI,"C S-309: 1-QUANTUM COMPUTING I-FRI, Section no. 50605",Other,3,Computer Science
Spring 2025,50605,C S, 309,1-QUANTUM COMPUTING I-FRI,"C S-309: 1-QUANTUM COMPUTING I-FRI, Section no. 50605",D+,1,Computer Science
Spring 2025,50605,C S, 309,1-QUANTUM COMPUTING I-FRI,"C S-309: 1-QUANTUM COMPUTING I-FRI, Section no. 50605",C-,1,Computer Science
Spring 2025,50605,C S, 309,1-QUANTUM COMPUTING I-FRI,"C S-309: 1-QUANTUM COMPUTING I-FRI, Section no. 50605",C,2,Computer Science
Spring 2025,50605,C S, 309,1-QUANTUM COMPUTING I-FRI,"C S-309: 1-QUANTUM COMPUTING I-FRI, Section no. 50605",B,3,Computer Science
Spring 2025,50605,C S, 309,1-QUANTUM COMPUTING I-FRI,"C S-309: 1-QUANTUM COMPUTING I-FRI, Section no. 50605",B+,4,Computer Science
Spring 2025,50605,C S, 309,1-QUANTUM COMPUTING I-FRI,"C S-309: 1-QUANTUM COMPUTING I-FRI, Section no. 50605",A-,2,Computer Science
Spring 2025,50605,C S, 309,1-QUANTUM COMPUTING I-FRI,"C S-309: 1-QUANTUM COMPUTING I-FRI, Section no. 50605",A,13,Computer Science
Spring 2025,50615,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 50615",Other,1,Computer Science
Spring 2025,50615,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 50615",F,2,Computer Science
Spring 2025,50615,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 50615",D,2,Computer Science
Spring 2025,50615,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 50615",C-,5,Computer Science
Spring 2025,50615,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 50615",C,1,Computer Science
Spring 2025,50615,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 50615",C+,2,Computer Science
Spring 2025,50615,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 50615",B-,3,Computer Science
Spring 2025,50615,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 50615",B+,2,Computer Science
Spring 2025,50620,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 50620",D,1,Computer Science
