Semester,Section Number,Course Prefix,Course Number,Course Title,Course,Letter Grade,Count of letter grade,Department/Program
Fall 2025,54515,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54515",F,1,Computer Science
Fall 2025,54515,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54515",C,3,Computer Science
Fall 2025,54515,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54515",C+,2,Computer Science
Fall 2025,54515,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54515",B-,6,Computer Science
Fall 2025,54515,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54515",B,2,Computer Science
Fall 2025,54515,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54515",B+,4,Computer Science
Fall 2025,54515,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54515",A-,2,Computer Science
Fall 2025,54515,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54515",A,1,Computer Science
Fall 2025,54520,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54520",Other,1,Computer Science
Fall 2025,54520,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54520",C,3,Computer Science
Fall 2025,54520,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54520",C+,2,Computer Science
Fall 2025,54520,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54520",B-,8,Computer Science
Fall 2025,54520,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54520",B,2,Computer Science
Fall 2025,54520,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54520",B+,1,Computer Science
Fall 2025,54520,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54520",A-,4,Computer Science
Fall 2025,54520,C S, 311,DISCRETE MATH FOR COMPUTER SCI,"C S-311: DISCRETE MATH FOR COMPUTER SCI, Section no. 54520",A,1,Computer Science
Fall 2025,54525,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54525",Other,7,Computer Science
Fall 2025,54525,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54525",B-,4,Computer Science
Fall 2025,54525,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54525",B,1,Computer Science
Fall 2025,54525,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54525",B+,8,Computer Science
Fall 2025,54525,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54525",A-,2,Computer Science
Fall 2025,54525,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54525",A,15,Computer Science
Fall 2025,54530,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54530",C,1,Computer Science
Fall 2025,54530,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54530",B-,2,Computer Science
Fall 2025,54530,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54530",B,3,Computer Science
Fall 2025,54530,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54530",B+,2,Computer Science
Fall 2025,54530,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54530",A-,7,Computer Science
Fall 2025,54530,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54530",A,15,Computer Science
Fall 2025,54535,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54535",Other,1,Computer Science
Fall 2025,54535,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54535",B-,1,Computer Science
Fall 2025,54535,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54535",B,2,Computer Science
Fall 2025,54535,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54535",B+,2,Computer Science
Fall 2025,54535,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54535",A-,8,Computer Science
Fall 2025,54535,C S, 311H,DISCRETE MATH COMP SCI: HONORS,"C S-311H: DISCRETE MATH COMP SCI: HONORS, Section no. 54535",A,9,Computer Science
Fall 2025,54540,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54540",Other,5,Computer Science
Fall 2025,54540,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54540",C,2,Computer Science
Fall 2025,54540,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54540",C+,1,Computer Science
Fall 2025,54540,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54540",B-,4,Computer Science
Fall 2025,54540,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54540",B,2,Computer Science
Fall 2025,54540,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54540",B+,3,Computer Science
Fall 2025,54540,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54540",A-,6,Computer Science
Fall 2025,54540,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54540",A,1,Computer Science
Fall 2025,54545,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54545",Other,4,Computer Science
Fall 2025,54545,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54545",D+,1,Computer Science
Fall 2025,54545,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54545",C-,2,Computer Science
Fall 2025,54545,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54545",C,3,Computer Science
Fall 2025,54545,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54545",C+,4,Computer Science
Fall 2025,54545,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54545",B-,2,Computer Science
Fall 2025,54545,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54545",B,1,Computer Science
Fall 2025,54545,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54545",B+,2,Computer Science
Fall 2025,54545,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54545",A-,4,Computer Science
Fall 2025,54545,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54545",A,2,Computer Science
Fall 2025,54550,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54550",Other,2,Computer Science
Fall 2025,54550,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54550",F,2,Computer Science
Fall 2025,54550,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54550",D-,2,Computer Science
Fall 2025,54550,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54550",C-,1,Computer Science
Fall 2025,54550,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54550",C,1,Computer Science
Fall 2025,54550,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54550",C+,3,Computer Science
Fall 2025,54550,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54550",B-,1,Computer Science
Fall 2025,54550,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54550",B,5,Computer Science
Fall 2025,54550,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54550",B+,2,Computer Science
Fall 2025,54550,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54550",A-,2,Computer Science
Fall 2025,54550,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54550",A,1,Computer Science
Fall 2025,54555,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54555",Other,3,Computer Science
Fall 2025,54555,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54555",F,1,Computer Science
Fall 2025,54555,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54555",D+,1,Computer Science
Fall 2025,54555,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54555",C,2,Computer Science
Fall 2025,54555,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54555",B-,2,Computer Science
Fall 2025,54555,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54555",B,7,Computer Science
Fall 2025,54555,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54555",B+,1,Computer Science
Fall 2025,54555,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54555",A-,3,Computer Science
Fall 2025,54555,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54555",A,3,Computer Science
Fall 2025,54560,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54560",Other,3,Computer Science
Fall 2025,54560,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54560",D-,1,Computer Science
Fall 2025,54560,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54560",D,1,Computer Science
Fall 2025,54560,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54560",C,2,Computer Science
Fall 2025,54560,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54560",C+,1,Computer Science
Fall 2025,54560,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54560",B-,2,Computer Science
Fall 2025,54560,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54560",B,4,Computer Science
Fall 2025,54560,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54560",B+,2,Computer Science
Fall 2025,54560,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54560",A-,2,Computer Science
Fall 2025,54560,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54560",A,4,Computer Science
Fall 2025,54565,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54565",Other,2,Computer Science
Fall 2025,54565,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54565",C-,3,Computer Science
Fall 2025,54565,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54565",C,1,Computer Science
Fall 2025,54565,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54565",C+,1,Computer Science
Fall 2025,54565,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54565",B-,4,Computer Science
Fall 2025,54565,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54565",B,5,Computer Science
Fall 2025,54565,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54565",B+,3,Computer Science
Fall 2025,54565,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54565",A-,2,Computer Science
Fall 2025,54565,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54565",A,4,Computer Science
Fall 2025,54566,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54566",Other,3,Computer Science
Fall 2025,54566,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54566",F,2,Computer Science
Fall 2025,54566,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54566",D,1,Computer Science
Fall 2025,54566,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54566",C-,2,Computer Science
Fall 2025,54566,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54566",C,1,Computer Science
Fall 2025,54566,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54566",C+,2,Computer Science
Fall 2025,54566,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54566",B-,2,Computer Science
Fall 2025,54566,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54566",B,2,Computer Science
Fall 2025,54566,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54566",B+,3,Computer Science
Fall 2025,54575,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54575",Other,11,Computer Science
Fall 2025,54575,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54575",F,2,Computer Science
Fall 2025,54575,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54575",C-,1,Computer Science
Fall 2025,54575,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54575",C,1,Computer Science
Fall 2025,54575,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54575",C+,1,Computer Science
Fall 2025,54575,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54575",B-,3,Computer Science
Fall 2025,54575,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54575",B,4,Computer Science
Fall 2025,54575,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54575",B+,2,Computer Science
Fall 2025,54575,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54575",A,1,Computer Science
Fall 2025,54580,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54580",Other,3,Computer Science
Fall 2025,54580,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54580",F,1,Computer Science
Fall 2025,54580,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54580",D,2,Computer Science
Fall 2025,54580,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54580",C+,1,Computer Science
Fall 2025,54580,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54580",B-,2,Computer Science
Fall 2025,54580,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54580",B,7,Computer Science
Fall 2025,54580,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54580",B+,2,Computer Science
Fall 2025,54580,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54580",A-,1,Computer Science
Fall 2025,54580,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54580",A,2,Computer Science
Fall 2025,54585,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54585",Other,7,Computer Science
Fall 2025,54585,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54585",F,3,Computer Science
Fall 2025,54585,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54585",C-,2,Computer Science
Fall 2025,54585,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54585",C,3,Computer Science
Fall 2025,54585,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54585",C+,1,Computer Science
Fall 2025,54585,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54585",B-,4,Computer Science
Fall 2025,54585,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54585",A-,1,Computer Science
Fall 2025,54585,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54585",A,2,Computer Science
Fall 2025,54590,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54590",Other,8,Computer Science
Fall 2025,54590,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54590",F,1,Computer Science
Fall 2025,54590,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54590",C+,1,Computer Science
Fall 2025,54590,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54590",B-,1,Computer Science
Fall 2025,54590,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54590",B+,1,Computer Science
Fall 2025,54590,C S, 312,INTRODUCTION TO PROGRAMMING,"C S-312: INTRODUCTION TO PROGRAMMING, Section no. 54590",A-,1,Computer Science
Fall 2025,54595,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54595",Other,33,Computer Science
Fall 2025,54595,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54595",F,2,Computer Science
Fall 2025,54595,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54595",D,1,Computer Science
Fall 2025,54595,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54595",C+,2,Computer Science
Fall 2025,54595,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54595",B-,3,Computer Science
Fall 2025,54595,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54595",B,2,Computer Science
Fall 2025,54595,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54595",B+,6,Computer Science
Fall 2025,54595,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54595",A-,12,Computer Science
Fall 2025,54595,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54595",A,47,Computer Science
Fall 2025,54600,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54600",Other,62,Computer Science
Fall 2025,54600,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54600",F,5,Computer Science
Fall 2025,54600,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54600",D-,1,Computer Science
Fall 2025,54600,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54600",C,1,Computer Science
Fall 2025,54600,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54600",C+,2,Computer Science
Fall 2025,54600,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54600",B-,1,Computer Science
Fall 2025,54600,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54600",B,5,Computer Science
Fall 2025,54600,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54600",B+,4,Computer Science
Fall 2025,54600,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54600",A-,9,Computer Science
Fall 2025,54600,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54600",A,24,Computer Science
Fall 2025,54610,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54610",Other,64,Computer Science
Fall 2025,54610,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54610",F,3,Computer Science
Fall 2025,54610,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54610",D+,1,Computer Science
Fall 2025,54610,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54610",C-,1,Computer Science
Fall 2025,54610,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54610",B-,5,Computer Science
Fall 2025,54610,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54610",B,4,Computer Science
Fall 2025,54610,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54610",B+,5,Computer Science
Fall 2025,54610,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54610",A-,13,Computer Science
Fall 2025,54610,C S, 313E,ELEMENTS OF SOFTWARE DESIGN,"C S-313E: ELEMENTS OF SOFTWARE DESIGN, Section no. 54610",A,16,Computer Science
Fall 2025,54620,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54620",Other,3,Computer Science
Fall 2025,54620,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54620",D+,1,Computer Science
Fall 2025,54620,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54620",C,5,Computer Science
Fall 2025,54620,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54620",B-,1,Computer Science
Fall 2025,54620,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54620",B,4,Computer Science
Fall 2025,54620,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54620",B+,4,Computer Science
Fall 2025,54620,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54620",A-,1,Computer Science
Fall 2025,54620,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54620",A,4,Computer Science
Fall 2025,54621,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54621",Other,3,Computer Science
Fall 2025,54621,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54621",F,1,Computer Science
Fall 2025,54621,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54621",D-,1,Computer Science
Fall 2025,54621,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54621",D,4,Computer Science
Fall 2025,54621,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54621",D+,3,Computer Science
Fall 2025,54621,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54621",C-,2,Computer Science
Fall 2025,54621,C S, 314,DATA STRUCTURES,"C S-314: DATA STRUCTURES, Section no. 54621",C,2,Computer Science
