Semester,Section Number,Course Prefix,Course Number,Course Title,Course,Letter Grade,Count of letter grade,Department/Program
Spring 2021,52155,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52155",B-,1,Computer Science
Spring 2021,52155,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52155",B,1,Computer Science
Spring 2021,52155,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52155",B+,1,Computer Science
Spring 2021,52155,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52155",A-,5,Computer Science
Spring 2021,52155,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52155",A,7,Computer Science
Spring 2021,52160,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52160",Other,6,Computer Science
Spring 2021,52160,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52160",F,1,Computer Science
Spring 2021,52160,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52160",B-,2,Computer Science
Spring 2021,52160,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52160",B,1,Computer Science
Spring 2021,52160,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52160",B+,4,Computer Science
Spring 2021,52160,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52160",A-,7,Computer Science
Spring 2021,52165,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52165",B,1,Computer Science
Spring 2021,52165,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52165",B+,3,Computer Science
Spring 2021,52165,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52165",A-,5,Computer Science
Spring 2021,52165,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52165",A,17,Computer Science
Spring 2021,52170,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52170",Other,6,Computer Science
Spring 2021,52170,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52170",C+,1,Computer Science
Spring 2021,52170,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52170",B-,1,Computer Science
Spring 2021,52170,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52170",B+,2,Computer Science
Spring 2021,52170,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52170",A-,3,Computer Science
Spring 2021,52170,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52170",A,5,Computer Science
Spring 2021,52175,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52175",Other,8,Computer Science
Spring 2021,52175,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52175",B-,2,Computer Science
Spring 2021,52175,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52175",B,2,Computer Science
Spring 2021,52175,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52175",B+,2,Computer Science
Spring 2021,52175,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52175",A-,7,Computer Science
Spring 2021,52175,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52175",A,6,Computer Science
Spring 2021,52180,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52180",Other,6,Computer Science
Spring 2021,52180,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52180",F,3,Computer Science
Spring 2021,52180,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52180",C,1,Computer Science
Spring 2021,52180,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52180",B-,1,Computer Science
Spring 2021,52180,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52180",B+,2,Computer Science
Spring 2021,52180,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52180",A-,6,Computer Science
Spring 2021,52180,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52180",A,6,Computer Science
Spring 2021,52185,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52185",Other,6,Computer Science
Spring 2021,52185,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52185",F,3,Computer Science
Spring 2021,52185,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52185",B,4,Computer Science
Spring 2021,52185,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52185",B+,4,Computer Science
Spring 2021,52185,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52185",A-,4,Computer Science
Spring 2021,52185,C S, 311,DISCRETE MATH COMPTR SCI-WB,"C S-311: DISCRETE MATH COMPTR SCI-WB, Section no. 52185",A,3,Computer Science
Spring 2021,52190,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52190",Other,11,Computer Science
Spring 2021,52190,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52190",F,4,Computer Science
Spring 2021,52190,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52190",C+,1,Computer Science
Spring 2021,52190,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52190",B-,1,Computer Science
Spring 2021,52190,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52190",B+,2,Computer Science
Spring 2021,52190,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52190",A-,3,Computer Science
Spring 2021,52190,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52190",A,1,Computer Science
Spring 2021,52195,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52195",Other,12,Computer Science
Spring 2021,52195,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52195",F,2,Computer Science
Spring 2021,52195,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52195",C-,1,Computer Science
Spring 2021,52195,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52195",B,1,Computer Science
Spring 2021,52195,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52195",B+,1,Computer Science
Spring 2021,52195,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52195",A-,5,Computer Science
Spring 2021,52195,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52195",A,3,Computer Science
Spring 2021,52200,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52200",Other,10,Computer Science
Spring 2021,52200,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52200",C,1,Computer Science
Spring 2021,52200,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52200",C+,1,Computer Science
Spring 2021,52200,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52200",B-,3,Computer Science
Spring 2021,52200,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52200",B,2,Computer Science
Spring 2021,52200,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52200",B+,2,Computer Science
Spring 2021,52200,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52200",A-,2,Computer Science
Spring 2021,52200,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52200",A,4,Computer Science
Spring 2021,52205,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52205",Other,9,Computer Science
Spring 2021,52205,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52205",F,1,Computer Science
Spring 2021,52205,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52205",C,2,Computer Science
Spring 2021,52205,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52205",C+,1,Computer Science
Spring 2021,52205,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52205",B-,2,Computer Science
Spring 2021,52205,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52205",A-,3,Computer Science
Spring 2021,52205,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52205",A,6,Computer Science
Spring 2021,52210,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52210",Other,13,Computer Science
Spring 2021,52210,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52210",C+,1,Computer Science
Spring 2021,52210,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52210",B-,1,Computer Science
Spring 2021,52210,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52210",B+,2,Computer Science
Spring 2021,52210,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52210",A-,3,Computer Science
Spring 2021,52210,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52210",A,5,Computer Science
Spring 2021,52215,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52215",Other,14,Computer Science
Spring 2021,52215,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52215",B+,3,Computer Science
Spring 2021,52215,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52215",A-,4,Computer Science
Spring 2021,52215,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52215",A,3,Computer Science
Spring 2021,52220,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52220",Other,14,Computer Science
Spring 2021,52220,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52220",F,1,Computer Science
Spring 2021,52220,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52220",B-,1,Computer Science
Spring 2021,52220,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52220",B,3,Computer Science
Spring 2021,52220,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52220",B+,3,Computer Science
Spring 2021,52220,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52220",A-,1,Computer Science
Spring 2021,52220,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52220",A,3,Computer Science
Spring 2021,52225,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52225",Other,12,Computer Science
Spring 2021,52225,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52225",F,2,Computer Science
Spring 2021,52225,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52225",B-,2,Computer Science
Spring 2021,52225,C S, 312,INTRODUCTION TO PROGRAMMING-WB,"C S-312: INTRODUCTION TO PROGRAMMING-WB, Section no. 52225",A,1,Computer Science
Spring 2021,52230,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52230",Other,50,Computer Science
Spring 2021,52230,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52230",F,4,Computer Science
Spring 2021,52230,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52230",C+,1,Computer Science
Spring 2021,52230,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52230",B-,5,Computer Science
Spring 2021,52230,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52230",B,5,Computer Science
Spring 2021,52230,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52230",B+,9,Computer Science
Spring 2021,52230,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52230",A-,6,Computer Science
Spring 2021,52230,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52230",A,40,Computer Science
Spring 2021,52235,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52235",Other,40,Computer Science
Spring 2021,52235,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52235",F,1,Computer Science
Spring 2021,52235,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52235",C,1,Computer Science
Spring 2021,52235,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52235",C+,2,Computer Science
Spring 2021,52235,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52235",B-,1,Computer Science
Spring 2021,52235,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52235",B,4,Computer Science
Spring 2021,52235,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52235",B+,5,Computer Science
Spring 2021,52235,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52235",A-,9,Computer Science
Spring 2021,52235,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52235",A,49,Computer Science
Spring 2021,52240,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52240",Other,48,Computer Science
Spring 2021,52240,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52240",F,1,Computer Science
Spring 2021,52240,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52240",C-,1,Computer Science
Spring 2021,52240,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52240",C,1,Computer Science
Spring 2021,52240,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52240",C+,1,Computer Science
Spring 2021,52240,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52240",B-,1,Computer Science
Spring 2021,52240,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52240",B,2,Computer Science
Spring 2021,52240,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52240",B+,3,Computer Science
Spring 2021,52240,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52240",A-,6,Computer Science
Spring 2021,52240,C S, 313E,ELEMENTS OF SOFTWARE DESIGN-WB,"C S-313E: ELEMENTS OF SOFTWARE DESIGN-WB, Section no. 52240",A,50,Computer Science
Spring 2021,52245,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52245",Other,11,Computer Science
Spring 2021,52245,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52245",C,1,Computer Science
Spring 2021,52245,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52245",B,2,Computer Science
Spring 2021,52245,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52245",B+,2,Computer Science
Spring 2021,52245,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52245",A-,1,Computer Science
Spring 2021,52245,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52245",A,4,Computer Science
Spring 2021,52250,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52250",Other,9,Computer Science
Spring 2021,52250,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52250",F,2,Computer Science
Spring 2021,52250,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52250",C+,1,Computer Science
Spring 2021,52250,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52250",B,3,Computer Science
Spring 2021,52250,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52250",B+,1,Computer Science
Spring 2021,52250,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52250",A-,2,Computer Science
Spring 2021,52250,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52250",A,4,Computer Science
Spring 2021,52255,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52255",Other,4,Computer Science
Spring 2021,52255,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52255",F,1,Computer Science
Spring 2021,52255,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52255",C+,1,Computer Science
Spring 2021,52255,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52255",B,4,Computer Science
Spring 2021,52255,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52255",B+,3,Computer Science
Spring 2021,52255,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52255",A-,3,Computer Science
Spring 2021,52255,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52255",A,1,Computer Science
Spring 2021,52260,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52260",Other,8,Computer Science
Spring 2021,52260,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52260",C,1,Computer Science
Spring 2021,52260,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52260",B-,2,Computer Science
Spring 2021,52260,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52260",B,1,Computer Science
Spring 2021,52260,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52260",B+,2,Computer Science
Spring 2021,52260,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52260",A-,1,Computer Science
Spring 2021,52260,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52260",A,7,Computer Science
Spring 2021,52265,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52265",Other,9,Computer Science
Spring 2021,52265,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52265",C+,1,Computer Science
Spring 2021,52265,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52265",B,2,Computer Science
Spring 2021,52265,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52265",B+,2,Computer Science
Spring 2021,52265,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52265",A-,2,Computer Science
Spring 2021,52265,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52265",A,5,Computer Science
Spring 2021,52270,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52270",Other,14,Computer Science
Spring 2021,52270,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52270",B-,1,Computer Science
Spring 2021,52270,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52270",B,1,Computer Science
Spring 2021,52270,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52270",A-,4,Computer Science
Spring 2021,52270,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52270",A,3,Computer Science
Spring 2021,52275,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52275",Other,10,Computer Science
Spring 2021,52275,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52275",B-,1,Computer Science
Spring 2021,52275,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52275",B,3,Computer Science
Spring 2021,52275,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52275",B+,2,Computer Science
Spring 2021,52275,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52275",A-,2,Computer Science
Spring 2021,52275,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52275",A,6,Computer Science
Spring 2021,52280,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52280",Other,8,Computer Science
Spring 2021,52280,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52280",F,1,Computer Science
Spring 2021,52280,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52280",C,1,Computer Science
Spring 2021,52280,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52280",B-,3,Computer Science
Spring 2021,52280,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52280",B,3,Computer Science
Spring 2021,52280,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52280",B+,3,Computer Science
Spring 2021,52280,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52280",A-,3,Computer Science
Spring 2021,52280,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52280",A,2,Computer Science
Spring 2021,52285,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52285",Other,7,Computer Science
Spring 2021,52285,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52285",F,1,Computer Science
Spring 2021,52285,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52285",B,1,Computer Science
Spring 2021,52285,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52285",B+,1,Computer Science
Spring 2021,52285,C S, 314,DATA STRUCTURES-WB,"C S-314: DATA STRUCTURES-WB, Section no. 52285",A-,3,Computer Science
